30-Aug-2017 01-41-18	999	1	experiment created.
30-Aug-2017 01-52-03	2	1	beginning practice:
30-Aug-2017 01-52-03	2	1	Displaying stimuli
30-Aug-2017 01-52-07	2	1	Begin CSI
30-Aug-2017 01-52-09	2	1	Participant failed to make a response for OS
30-Aug-2017 01-52-11	2	1	Participant failed to make a response for OS
30-Aug-2017 01-52-12	2	1	Participant made a response for OS
30-Aug-2017 01-52-13	2	1	Probe displayed
30-Aug-2017 01-52-16	2	1	Recognition response made
30-Aug-2017 01-52-17	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-52-17	2	1	6000	3	intrusion	red	middle	146	4		380	5		61	6		162	1		252	2		210	3		252	0		0	2647	1
30-Aug-2017 01-52-17	2	1	Displaying stimuli
30-Aug-2017 01-52-21	2	1	Begin CSI
30-Aug-2017 01-52-21	2	1	Participant made a response for OS
30-Aug-2017 01-52-24	2	1	Participant made a response for OS
30-Aug-2017 01-52-26	2	1	Participant made a response for OS
30-Aug-2017 01-52-27	2	1	Probe displayed
30-Aug-2017 01-52-28	2	1	Recognition response made
30-Aug-2017 01-52-29	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-52-29	2	1	6000	3	intrusion	green	middle	211	1		370	2		258	3		18	4		206	5		203	6		18	0		0	1741	3
30-Aug-2017 01-52-29	2	1	Displaying stimuli
30-Aug-2017 01-52-33	2	1	Begin CSI
30-Aug-2017 01-52-34	2	1	Participant failed to make a response for OS
30-Aug-2017 01-52-37	2	1	Participant made a response for OS
30-Aug-2017 01-52-39	2	1	Probe displayed
30-Aug-2017 01-52-40	2	1	Recognition response made
30-Aug-2017 01-52-41	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-52-41	2	1	6000	2	intrusion	green	middle	119	1		93	2		129	3		75	4		318	5		90	6		318	0		0	1142	0
30-Aug-2017 01-52-41	2	1	Displaying stimuli
30-Aug-2017 01-52-45	2	1	Begin CSI
30-Aug-2017 01-52-45	2	1	Participant made a response for OS
30-Aug-2017 01-52-47	2	1	Participant made a response for OS
30-Aug-2017 01-52-48	2	1	Participant made a response for OS
30-Aug-2017 01-52-50	2	1	Participant made a response for OS
30-Aug-2017 01-52-51	2	1	Probe displayed
30-Aug-2017 01-52-53	2	1	Recognition response made
30-Aug-2017 01-52-53	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-52-53	2	1	6000	4	intrusion	green	middle	194	1		275	2		169	3		246	4		250	5		394	6		246	0		0	2301	3
30-Aug-2017 01-52-53	2	1	Displaying stimuli
30-Aug-2017 01-52-57	2	1	Begin CSI
30-Aug-2017 01-52-58	2	1	Participant made a response for OS
30-Aug-2017 01-53-01	2	1	Participant made a response for OS
30-Aug-2017 01-53-03	2	1	Probe displayed
30-Aug-2017 01-53-05	2	1	Recognition response made
30-Aug-2017 01-53-06	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-53-06	2	1	6000	2	intrusion	red	middle	36	4		302	5		157	6		272	1		345	2		325	3		345	0		0	1752	2
30-Aug-2017 01-53-19	2	1	beginning trials:
30-Aug-2017 01-53-19	2	1	Displaying stimuli
30-Aug-2017 01-53-23	2	1	Begin CSI
30-Aug-2017 01-53-24	2	1	Participant made a response for OS
30-Aug-2017 01-53-26	2	1	Participant made a response for OS
30-Aug-2017 01-53-29	2	1	Probe displayed
30-Aug-2017 01-53-30	2	1	Recognition response made
30-Aug-2017 01-53-30	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-53-30	2	1	6000	2	positive	red	middle	53	4		387	5		326	6		385	1		311	2		242	3		53	0		0	915	2
30-Aug-2017 01-53-30	2	1	Displaying stimuli
30-Aug-2017 01-53-34	2	1	Begin CSI
30-Aug-2017 01-53-35	2	1	Participant made a response for OS
30-Aug-2017 01-53-37	2	1	Participant made a response for OS
30-Aug-2017 01-53-38	2	1	Participant made a response for OS
30-Aug-2017 01-53-40	2	1	Participant failed to make a response for OS
30-Aug-2017 01-53-40	2	1	Probe displayed
30-Aug-2017 01-53-42	2	1	Recognition response made
30-Aug-2017 01-53-42	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-53-42	2	1	6000	4	positive	red	middle	299	4		150	5		177	6		221	1		128	2		284	3		177	0		1	1804	3
30-Aug-2017 01-53-43	2	1	Displaying stimuli
30-Aug-2017 01-53-46	2	1	Begin CSI
30-Aug-2017 01-53-47	2	1	Participant made a response for OS
30-Aug-2017 01-53-49	2	1	Participant made a response for OS
30-Aug-2017 01-53-51	2	1	Participant made a response for OS
30-Aug-2017 01-53-53	2	1	Probe displayed
30-Aug-2017 01-53-53	2	1	Recognition response made
30-Aug-2017 01-53-54	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-53-54	2	1	6000	3	intrusion	green	middle	305	1		278	2		314	3		312	4		44	5		369	6		312	0		1	862	3
30-Aug-2017 01-53-54	2	1	Displaying stimuli
30-Aug-2017 01-53-58	2	1	Begin CSI
30-Aug-2017 01-53-59	2	1	Participant made a response for OS
30-Aug-2017 01-54-01	2	1	Participant made a response for OS
30-Aug-2017 01-54-03	2	1	Participant made a response for OS
30-Aug-2017 01-54-04	2	1	Probe displayed
30-Aug-2017 01-54-05	2	1	Recognition response made
30-Aug-2017 01-54-05	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-54-05	2	1	6000	3	positive	red	middle	123	4		219	5		223	6		174	1		108	2		347	3		223	0		1	902	2
30-Aug-2017 01-54-05	2	1	Displaying stimuli
30-Aug-2017 01-54-09	2	1	Begin CSI
30-Aug-2017 01-54-10	2	1	Participant made a response for OS
30-Aug-2017 01-54-13	2	1	Participant failed to make a response for OS
30-Aug-2017 01-54-14	2	1	Participant made a response for OS
30-Aug-2017 01-54-15	2	1	Probe displayed
30-Aug-2017 01-54-16	2	1	Recognition response made
30-Aug-2017 01-54-17	2	1	Exiting trial, gooodbye.
30-Aug-2017 01-54-17	2	1	6000	3	intrusion	red	middle	309	4		342	5		62	6		109	1		110	2		193	3		109	0		1	1011	2
30-Aug-2017 01-54-17	2	1	Displaying stimuli
30-Aug-2017 01-54-21	2	1	Begin CSI
30-Aug-2017 01-54-22	2	1	Participant made a response for OS
30-Aug-2017 01-54-24	2	1	Participant made a response for OS
